SAMPLE ID,,IGSN,SOURCE,DOI,TITLE,JOURNAL,MIN AGE,AGE,MAX AGE,MATERIAL,TYPE,COMPOSITION,ROCK NAME,LATITUDE,LONGITUDE,LOCPREC,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FeOT,MGO,CAO,NA2O,K2O,K_wt_percent,P2O5,MNO,LOI,H2O_PLUS,H2O_MINUS,H2O,Total,Mg_number,CR2O3,CR,LA,NIO,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,LI,BE,B,C,CO2,F,CL,SC,TI,V,CO,NI,ZN,CU,ZR,GA,BA,W,AU,HG,TA,SB,SE,SN,S,U,RE,I,P,Y,MO,PD,TE,PT,HF,IR,PB,IN,AG,TH,TL,AS,RB,CS,SR,BI,NB,OS,CD,N,RU,BR,GE
PETDB-2442-SV04G2,,,PETDB,10.1016/j.lithos.2012.03.003,"COUPLING, DECOUPLING AND METASOMATISM: EVOLUTION OF CRUST-MANTLE RELATIONSHIPS BENEATH NW SPITSBERGEN",LITHOS,,,,Xenolith,,,Granulite,79.50,13.50,1,56.71,1.18,17.09,,,,0.14,4.22,3.66,4.38,0.34,0.282251,0.2,2.95,,,,,90.67,98.17,0.000864,103,29.1,0.004510435,77,8.69,33.1,7.12,2.17,5.53,1.3,4.67,0.9,2.34,,2.37,0.33,,3.4,,,0.03,,,15.3,7273,112,22.5,57.4,118,36.4,268,23.2,1444,,,,0.97,,,,,1.54,,,1239,23,8.38,,,,6.28,,23.6,,,1.21,,,127,0.97,439,,26.8,,,,,,
P-13,,metased,GEOROC,10.1016/S0024-4937(02)00110-X,"CONTINENTAL CRUST AND LITHOSPHERIC MANTLE INTERACTION BENEATH NORTH CHINA: ISOTOPIC EVIDENCE FROM GRANULITE XENOLITHS IN HANNUOBA, SINO-KOREAN CRATON",LITHOS,,,,Xenolith,,,Granulite,40.80,114.50,0.01,48.90,1.24,17.60,2.06,,3.68,5.53,2.66,6.67,1.94,5.64,4.68,0.30,0.12,,,,,90.30,46.15,0.00,19.00,28.00,0.000903659,50.00,,17.40,3.35,,,,,,,,,,,,,,,,,,,,18.00,11.50,,,,,1700.00,,,,,,,,,0.10,,,,,,,,,,,13.00,,,,,,133.90,,555.00,,,,,,,,
WHI0165,,,GEOROC,10.1016/0743-9547(94)90025-6,"ORTHOPYROXENE-BEARING XENOLITHS IN CENOZOIC HORNBLENDE-ORTHOPYROXENE ANDESITE OF WASHINO-YAMA, KAGAWA PREFECTURE",MEM. GEOL. SOC. JAPAN,,,,Xenolith,,,Granulite,34.33,134.00,0.01,50.67,2.49,16.87,2.59,,8.61,10.94,4.82,8.10,2.95,1.16,0.96,0.05,0.24,,,,,98.24,43.99,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHI0161,,,GEOROC,10.1016/j.margeo.2015.09.006,"ORTHOPYROXENE-BEARING XENOLITHS IN CENOZOIC HORNBLENDE-ORTHOPYROXENE ANDESITE OF WASHINO-YAMA, KAGAWA PREFECTURE",MEM. GEOL. SOC. JAPAN,,,,Xenolith,,,Granulite,34.33,134.00,0.01,68.20,0.24,14.47,1.19,,2.33,3.40,2.09,3.87,2.89,2.21,1.83,0.01,0.03,,,,,97.40,52.28,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,46.21,1.90,18.97,3.31,,8.40,11.38,5.15,12.85,2.37,0.18,0.15,0.03,0.26,,,,,99.27,44.66,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47D,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,47.57,1.88,15.95,1.83,,9.15,10.80,5.73,14.73,1.84,0.42,0.35,0.19,0.19,,,,,99.11,48.62,0.05,254.00,,0.008329374,,,,,,,,,,,,,,,,,,,,,29.00,,429.00,35.00,106.00,111.00,1.00,127.00,,208.00,,,,,,,,,,,,,34.00,,,,,,,,,,,,,5.00,,230.00,,,,,,,,
47B,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,47.91,1.72,15.33,2.55,,9.38,11.67,9.48,10.25,2.01,0.27,0.22,0.08,0.19,,,,,98.83,59.15,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47C,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,47.73,1.74,15.49,2.57,,9.46,11.77,9.36,9.95,2.04,0.45,0.37,0.03,0.21,,,,,98.74,58.64,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43A,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,42.50,2.26,14.78,4.15,,10.89,14.62,10.44,12.21,1.32,0.24,0.20,0.07,0.26,,,,,98.63,56.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDA-2,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,44.68,1.12,15.93,2.77,,8.29,10.78,9.53,14.95,1.37,0.04,0.03,0.12,0.17,,,,,98.57,61.18,0.08,390.00,,0.008565111,,,,,,,,,,,,,,,,,,,,,27.00,,360.00,47.00,109.00,91.00,41.00,41.00,,131.00,,,,,,,,,,,,,21.00,,,,,,,,,,,,,3.00,,131.00,,,,,,,,
69,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,47.85,0.74,14.89,2.72,,8.20,10.65,8.95,12.70,2.32,0.18,0.15,0.21,0.22,,,,,98.50,59.98,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47G,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,46.67,0.82,12.96,3.03,,5.01,7.74,19.38,9.46,1.29,0.00,0.00,0.02,0.18,,,,,98.50,81.71,0.24,1100.00,2.00,0.031510179,2.00,,3.00,,,,,,,,,,,,,,,,,,38.00,,,51.00,401.00,50.00,109.00,39.00,,75.00,,,,,,,,,4.00,,,,22.00,,,,,,,,,,,,,,,56.00,,,,,,,,
SZG-3015,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,METAMORPHIC,UNKNOWN,UNKNOWN,PYROXENITE,46.8,17.43,0.01,46.67,0.82,12.96,3.03,,5.01,7.74,19.38,9.46,1.29,0,0.00,0.02,0.18,,,,1.25,98.50,81.71,,1100,2,,2,,3,,,,,,,,,,,,,,,,,,38,,,51,401,50,109,39,,75,,,,,,,,,4,,,,22,,,,,,,,,,,,,,,56,,,,,,,,
66,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,44.94,1.17,15.74,6.35,,5.14,10.85,9.80,14.05,1.41,0.24,0.20,0.05,0.19,,,,,98.39,61.68,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48A,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,47.06,2.70,22.98,2.38,,7.35,9.49,5.30,6.41,3.42,0.44,0.37,0.04,0.24,,,,,98.04,49.89,0.04,204.00,32.00,0.005186214,36.00,,8.00,,,,,,,,,,,,,,,,,,28.00,,,44.00,66.00,59.00,56.00,314.00,,412.00,,,,,,,,,7.00,,,,32.00,,,,,,,,,,,,,,,785.00,,,,,,,,
78,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,47.07,0.76,15.41,6.48,,4.65,10.48,9.03,12.26,2.24,0.29,0.24,0.10,0.24,,,,,97.78,60.57,0.19,875.00,,0.009822375,,,,,,,,,,,,,,,,,,,,,21.00,,257.00,42.00,125.00,44.00,17.00,76.00,,131.00,,,,,,,,,,,,,24.00,,,,,,,,,,,,,4.00,,165.00,,,,,,,,
2,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.80,0.01,46.21,1.78,24.32,3.11,,7.23,10.03,4.96,6.42,2.90,0.35,0.29,0.08,0.27,,,,,97.24,46.86,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,metased,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.88,17.57,0.01,47.14,0.60,15.76,3.36,,5.90,8.92,10.33,12.40,1.83,0.03,0.02,0.02,0.19,,,,,97.20,67.36,0.08,351.00,,0.010293849,,,,,,,,,,,,,,,,,,,,,26.00,,225.00,35.00,131.00,54.00,1.00,27.00,,50.00,,,,,,,,,,,,,10.00,,,,,,,,,,,,,1.00,,96.00,,,,,,,,
48A,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,43.61,2.44,15.10,3.73,,9.76,13.12,11.92,9.23,0.94,0.04,0.03,0.07,0.44,,,,,96.84,61.84,0.04,166.00,32.00,0.008879427,25.00,,32.00,,,,,,,,,,,,,,,,,,47.00,,,80.00,113.00,106.00,59.00,63.00,,212.00,,,,,,,,,16.00,,,,,,,,,,,,,,,,,,,18.00,,,,,,,,
47E,,,GEOROC,10.1180/minmag.1990.054.376.12,MAFIC GRANULITES AND CLINOPYROXENITE XENOLITHS FROM THE TRANSDANUBIAN VOLCANIC REGION /HUNGARY): IMPLICATIONS FOR THE DEEP STRUCTURE OF THE PANNONIAN BASIN,MINERAL. MAG.,,,,Xenolith,,,Granulite,46.80,17.43,0.01,45.63,1.36,16.67,3.18,,6.67,9.53,5.31,15.17,2.30,0.39,0.32,0.18,0.24,,,,,96.60,49.83,0.05,228.00,,0.007150689,,,,,,,,,,,,,,,,,,,,,22.00,,318.00,26.00,91.00,95.00,27.00,120.00,,157.00,,,,,,,,,,,,,26.00,,,,,,,,,,,,,4.00,,310.00,,,,,,,,
CFE0078-00,,,GEOROC,10.1016/j.epsl.2005.04.012,PRELIMINARY GEOCHEMICAL INFORMATION ON SELECTED UPPER-MANTLE AND LOWER-CRUST XENOLITHS FROM HYBLEAN PLATEAU (SOUTH-EASTERN SICILY),MINERAL. PETROGR. ACTA,,,,Xenolith,,,Granulite,37.17,14.92,0.01,51.47,0.44,22.51,1.05,,2.18,3.12,4.73,15.24,2.21,0.08,0.07,0.08,0.06,,,,,99.86,72.96,0.08,380.00,1.80,0.004164687,4.00,,3.00,0.86,0.57,,0.20,,,,,0.42,0.06,,,,,,,,33.00,,108.00,15.00,53.00,35.00,11.00,12.00,,36.00,,,,0.30,,,,,0.00,,,,4.00,,,,,0.60,,,,,0.00,,,0.00,0.00,397.00,,,,,,,,
CFE0091-00,,,GEOROC,10.1007/s00410-009-0446-x,PRELIMINARY GEOCHEMICAL INFORMATION ON SELECTED UPPER-MANTLE AND LOWER-CRUST XENOLITHS FROM HYBLEAN PLATEAU (SOUTH-EASTERN SICILY),MINERAL. PETROGR. ACTA,,,,Xenolith,,,Granulite,37.17,14.92,0.01,48.15,0.48,21.00,2.02,,4.24,6.06,7.92,13.22,2.39,0.06,0.05,0.04,0.09,,,,,99.37,69.98,0.02,100.00,1.10,0.006443478,3.00,,2.00,0.53,0.31,,0.10,,,,,0.33,0.05,,,,,,,,30.00,,140.00,42.00,82.00,16.00,14.00,15.00,,26.00,,,,0.00,,,,,0.00,,,,0.00,,,,,0.40,,,,,0.10,,,0.00,0.00,332.00,,,,,,,,
CFE0070-00,,,GEOROC,10.2465/ganko1941.72.75,PRELIMINARY GEOCHEMICAL INFORMATION ON SELECTED UPPER-MANTLE AND LOWER-CRUST XENOLITHS FROM HYBLEAN PLATEAU (SOUTH-EASTERN SICILY),MINERAL. PETROGR. ACTA,,,,Xenolith,,,Granulite,37.17,14.92,0.01,49.62,0.46,19.67,1.47,,3.07,4.39,7.05,15.12,1.92,0.04,0.03,0.04,0.08,,,,,98.35,74.10,0.07,330.00,1.10,0.005421951,3.00,,2.00,0.72,0.40,,0.10,,,,,0.41,0.06,,,,,,,,40.00,,158.00,22.00,69.00,28.00,10.00,18.00,,22.00,,,,0.00,,,,,0.00,,,,4.00,,,,,0.50,,,,,0.00,,,0.00,0.00,304.00,,,,,,,,
EEN394,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.33,72.95,0.01,69.84,0.65,13.14,,4.42,,3.977116,4.69,5.52,2.96,1.49,1.24,0.13,0.06,,,,,102.33,67.77,0.01,40.00,30.00,0.004871898,27.00,,18.00,14.00,,,,,,,,,,,,,,,,,11.00,,54.00,39.00,62.00,32.00,40.00,135.00,,1170.00,,,,,,,,,,,,,14.00,,,,,,,16.00,,,8.00,,,10.00,,260.00,,12.00,,,,,,
D528131,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.53,73.91,0.01,51.16,0.11,20.60,,5.50,,4.9489,6.34,14.44,2.86,0.62,0.51,0.06,0.06,,,,,101.14,69.55,0.05,240.00,15.00,0.014772852,13.00,,8.00,4.00,,,,,,,,,,,,,,,,,15.00,,90.00,189.00,188.00,38.00,48.00,40.00,,520.00,,,,,,,,,,,,,8.00,,,,,,,5.00,,,2.00,,,5.00,,620.00,,8.00,,,,,,
EEN395,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.33,72.95,0.01,70.20,0.38,14.69,,3.92,,3.527216,4.20,2.62,2.86,1.32,1.10,0.14,0.04,,,,,99.84,67.98,0.01,38.00,32.00,0.005107635,29.00,,19.00,16.00,,,,,,,,,,,,,,,,,12.00,,70.00,40.00,65.00,35.00,42.00,140.00,,1160.00,,,,,,,,,,,,,15.00,,,,,,,18.00,,,6.00,,,11.00,,252.00,,11.00,,,,,,
EEN397,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.33,73.00,0.01,70.58,0.66,13.31,,4.80,,4.31904,3.97,3.16,2.54,1.10,0.91,0.06,0.05,,,,,99.69,62.10,0.01,42.00,40.00,0.004007529,30.00,,21.00,14.00,,,,,,,,,,,,,,,,,14.00,,48.00,48.00,51.00,46.00,50.00,148.00,,1210.00,,,,,,,,,,,,,18.00,,,,,,,20.00,,,4.00,,,12.00,,266.00,,14.00,,,,,,
D528133,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.53,73.91,0.01,51.12,0.52,15.34,,8.14,,7.324372,9.12,12.42,3.24,0.32,0.27,0.14,0.12,,,,,99.52,68.94,0.07,350.00,10.00,0.010372428,13.00,,10.00,3.00,,,,,,,,,,,,,,,,,17.00,,32.00,130.00,132.00,46.00,71.00,38.00,,715.00,,,,,,,,,,,,,6.00,,,,,,,3.00,,,5.00,,,8.00,,716.00,,7.00,,,,,,
EEM796,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.35,72.93,0.01,69.96,0.64,12.90,,3.96,,3.563208,4.60,3.80,2.64,1.35,1.12,0.11,0.04,,,,,99.49,69.71,0.01,35.00,35.00,0.005657688,32.00,,18.00,6.00,,,,,,,,,,,,,,,,,13.00,,35.00,52.00,72.00,42.00,31.00,152.00,,1240.00,,,,,,,,,,,,,16.00,,,,,,,22.00,,,5.00,,,20.00,,260.00,,12.00,,,,,,
EEN388,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.35,72.93,0.01,69.57,0.44,13.10,,4.20,,3.77916,4.84,3.32,2.82,1.51,1.25,0.12,0.06,,,,,99.44,69.54,0.01,48.00,38.00,0.006600636,36.00,,21.00,8.00,,,,,,,,,,,,,,,,,18.00,,52.00,44.00,84.00,68.00,39.00,160.00,,1140.00,,,,,,,,,,,,,23.00,,,,,,,26.00,,,7.00,,,25.00,,242.00,,19.00,,,,,,
EEN398,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.33,73.00,0.01,68.63,0.50,13.60,,4.92,,4.427016,3.98,4.10,2.90,1.20,1.00,0.09,0.03,,,,,99.37,61.58,0.01,50.00,42.00,0.004557582,36.00,,18.00,12.00,,,,,,,,,,,,,,,,,15.00,,58.00,38.00,58.00,52.00,52.00,158.00,,1120.00,,,,,,,,,,,,,22.00,,,,,,,22.00,,,7.00,,,20.00,,240.00,,12.00,,,,,,
D528132,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.53,73.91,0.01,52.20,0.20,17.50,,6.28,,5.650744,8.55,10.95,3.44,0.53,0.44,0.13,0.09,,,,,99.11,72.96,0.03,120.00,6.00,0.02200212,4.00,,3.00,2.00,,,,,,,,,,,,,,,,,10.00,,39.00,180.00,280.00,22.00,38.00,17.00,,810.00,,,,,,,,,,,,,4.00,,,,,,,2.00,,,1.00,,,8.00,,440.00,,4.00,,,,,,
D528130,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.53,73.91,0.01,52.64,0.12,18.20,,7.14,,6.424572,9.25,9.65,2.10,0.34,0.28,0.12,0.09,,,,,98.81,71.96,0.02,90.00,12.00,0.019016118,10.00,,4.00,3.00,,,,,,,,,,,,,,,,,18.00,,48.00,242.00,242.00,42.00,27.00,33.00,,440.00,,,,,,,,,,,,,7.00,,,,,,,3.00,,,2.00,,,4.00,,590.00,,6.00,,,,,,
D528134,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.53,73.91,0.01,50.74,1.66,13.78,,11.00,,9.8978,7.80,11.72,2.10,0.35,0.29,0.15,0.20,,,,,98.25,58.42,0.04,180.00,13.00,0.012258324,9.00,,10.00,6.00,,,,,,,,,,,,,,,,,20.00,,80.00,154.00,156.00,52.00,42.00,18.00,,640.00,,,,,,,,,,,,,3.00,,,,,,,6.00,,,3.00,,,10.00,,820.00,,6.00,,,,,,
EEN393,,,GEOROC,10.1007/s00710-007-0223-3,LOWER CRUSTAL CONTAMINATION OF DECCAN TRAPS MAGMAS: EVIDENCE FROM THOLEIITIC DYKES AND GRANULITE XENOLITHS FROM WESTERN INDIA,MINERAL. PETROL.,,,,Xenolith,,,Granulite,18.35,72.93,0.01,49.64,1.86,12.84,,11.80,,10.61764,7.98,12.80,1.98,0.20,0.17,0.11,0.22,,,,,98.14,57.26,0.04,200.00,16.00,0.013122693,29.00,2.00,9.00,1.00,0.00,1.00,,0.00,,0.00,0.00,0.00,,,,,,,,,13.00,,78.00,168.00,167.00,47.00,56.00,44.00,,802.00,,,,,,,,,,,,,8.00,,,,,,,8.00,,,3.00,,,12.00,,410.00,,9.00,,,,,,
JN 8,,,,,LOWER CRUSTAL GRANULITE XENOLITHS IN CARBONATITE VOLCANOS OF THE WESTERN RIFT OF EAST-AFRICA,Mineralogical Magazine,,,,Xenolith,,,Granulite,0.64,30.30,,53.00,0.25,17.10,1.24,,6.99,8.11,8.33,11.80,2.61,0.17,0.14,0.15,0.13,,,,,101.50,64.69,0.00,,,0,,,,,,,,,,,,,,,,,,,,,38.00,,264.00,33.00,,,,396.00,,338.00,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,258.00,,,,,,,,
JN 7620,,,,,LOWER CRUSTAL GRANULITE XENOLITHS IN CARBONATITE VOLCANOS OF THE WESTERN RIFT OF EAST-AFRICA,Mineralogical Magazine,,,,Xenolith,,,Granulite,0.64,30.30,,52.60,1.33,14.10,2.24,,12.66,14.68,7.23,8.45,2.16,0.67,0.56,0.19,0.22,,,,,101.44,46.76,0.00,,,0,,,,,,,,,,,,,,,,,,,,,37.00,,255.00,40.00,,,,89.00,,554.00,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,255.00,,,,,,,,
,,,,,LOWER CRUSTAL GRANULITE XENOLITHS IN CARBONATITE VOLCANOS OF THE WESTERN RIFT OF EAST-AFRICA,Mineralogical Magazine,,,,Xenolith,,,Granulite,0.64,30.30,,48.20,1.79,15.20,2.27,,12.83,14.87,6.21,11.30,2.54,0.63,0.52,0.21,0.26,,,,,101.00,42.67,0.00,,16.67,0,36.50,4.69,20.57,4.95,1.62,5.81,,6.47,1.40,3.96,,3.72,0.56,,,,,,,,40.00,,348.00,37.00,,,,129.00,,215.00,,,,,,,,,,,,,34.79,,,,,,,,,,,,,16.00,,334.00,,,,,,,,
JN 7621,,,,,LOWER CRUSTAL GRANULITE XENOLITHS IN CARBONATITE VOLCANOS OF THE WESTERN RIFT OF EAST-AFRICA,Mineralogical Magazine,,,,Xenolith,,,Granulite,0.64,30.30,,50.70,0.77,15.00,1.71,,9.69,11.23,8.45,11.60,2.38,0.43,0.36,0.15,0.19,,,,,100.75,57.30,0.00,,,0,,,,,,,,,,,,,,,,,,,,,34.00,,241.00,40.00,,,,138.00,,132.00,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,214.00,,,,,,,,
JN 7617,,,,,LOWER CRUSTAL GRANULITE XENOLITHS IN CARBONATITE VOLCANOS OF THE WESTERN RIFT OF EAST-AFRICA,Mineralogical Magazine,,,,Xenolith,,,Granulite,0.64,30.30,,50.60,0.30,21.60,1.11,,6.29,7.29,6.28,10.70,3.38,0.23,0.19,0.17,0.11,,,,,100.49,60.57,0.00,,,0,,,,,,,,,,,,,,,,,,,,,17.00,,88.00,33.00,,,,329.00,,240.00,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,,307.00,,,,,,,,
